Order_ID,Product,Category,Region,Sales,Quantity,Discount,Profit,Customer_Age,Rating
ORD-00349,Chair,Electronics,East,62.52,7,47.06,-196.34,39,2.5
ORD-00350,Laptop,Furniture,North,1077.31,8,46.84,-335.15,19,2.2
ORD-00351,Laptop,Office Supplies,West,1670.72,10,43.79,-93.22,56,4.5
ORD-00352,Phone,Electronics,South,1169.87,3,26.81,244.41,53,3.6
ORD-00353,Phone,Electronics,West,1771.6,7,23.01,-410.98,24,2.0
ORD-00354,Monitor,Electronics,North,1106.79,2,3.49,772.2,41,1.2
ORD-00355,Tablet,Furniture,South,1381.11,8,3.42,-64.98,53,3.2
ORD-00356,Monitor,Furniture,West,745.21,6,9.61,52.54,26,2.3
ORD-00357,Tablet,Office Supplies,North,607.66,6,24.18,244.41,22,3.8
ORD-00358,Monitor,Electronics,North,684.93,11,23.14,462.3,52,2.4
ORD-00359,Chair,Furniture,West,223.54,8,16.82,708.77,52,1.8
ORD-00360,Phone,Furniture,North,523.7,9,36.95,337.86,34,2.9
ORD-00361,Laptop,Electronics,North,786.33,8,3.66,514.01,53,2.3
ORD-00362,Tablet,Electronics,West,696.27,7,42.12,367.09,40,4.9
ORD-00363,Tablet,Office Supplies,North,1001.27,9,1.44,598.77,60,3.4
ORD-00364,Laptop,Office Supplies,West,986.77,3,46.19,219.83,27,2.7
ORD-00365,Monitor,Office Supplies,South,1476.1,1,37.29,-362.46,32,2.9
ORD-00366,Tablet,Furniture,East,803.57,13,31.47,486.51,32,4.6
ORD-00367,Chair,Furniture,North,1360.9,14,7.77,-84.92,61,4.0
ORD-00368,Phone,Furniture,South,1783.44,14,15.44,41.72,46,4.3
ORD-00369,Laptop,Furniture,South,922.43,10,24.45,294.82,49,1.8
ORD-00370,Phone,Furniture,North,1115.79,4,38.3,141.53,47,1.8
ORD-00371,Tablet,Electronics,West,1360.81,5,10.31,510.6,52,4.8
ORD-00372,Tablet,Office Supplies,North,998.33,5,41.78,217.89,51,2.7
ORD-00373,Laptop,Office Supplies,West,343.13,14,40.05,-428.28,57,4.4
ORD-00374,Chair,Office Supplies,North,601.28,12,30.98,279.88,43,4.1
ORD-00375,Desk,Office Supplies,South,75.81,7,33.96,790.81,55,2.6
ORD-00376,Laptop,Electronics,North,1373.51,1,10.72,105.41,32,1.8
ORD-00377,Desk,Furniture,North,573.56,1,13.87,500.08,22,3.1
ORD-00378,Monitor,Furniture,East,1650.75,4,34.93,-391.19,20,2.0
ORD-00379,Desk,Furniture,South,1318.71,6,2.89,327.73,42,1.2
ORD-00380,Chair,Office Supplies,North,1477.54,13,24.04,824.41,19,4.7
ORD-00381,Monitor,Office Supplies,South,1767.28,2,24.21,945.81,57,2.6
ORD-00382,Desk,Electronics,West,862.89,6,16.25,-210.16,41,3.8
ORD-00383,Monitor,Electronics,North,393.45,5,21.45,732.25,62,3.5
ORD-00384,Desk,Furniture,North,1872.31,2,47.06,979.7,61,1.2
ORD-00385,Chair,Furniture,South,1991.74,2,44.24,-32.71,50,3.6
ORD-00386,Desk,Furniture,South,451.58,8,11.62,574.87,58,3.9
ORD-00387,Desk,Furniture,South,1487.16,9,48.2,-362.84,41,1.3
ORD-00388,Desk,Furniture,South,163.1,10,27.55,-45.44,25,2.0
ORD-00389,Laptop,Furniture,East,74.39,3,4.3,626.16,34,4.6
ORD-00390,Laptop,Office Supplies,South,1356.76,3,23.35,995.51,31,3.9
ORD-00391,Laptop,Electronics,North,525.22,13,19.91,240.91,37,4.8
ORD-00392,Chair,Electronics,North,1738.34,13,47.86,87.21,39,3.1
ORD-00393,Monitor,Office Supplies,West,1035.88,3,34.86,356.3,60,1.4
ORD-00394,Tablet,Furniture,South,1568.45,5,39.05,777.77,64,2.6
ORD-00395,Desk,Furniture,South,224.87,9,33.76,-18.16,34,2.2
ORD-00396,Desk,Furniture,South,1751.43,14,19.67,-382.7,64,3.2
ORD-00397,Chair,Electronics,South,396.08,11,7.01,521.23,63,1.5
ORD-00398,Desk,Electronics,South,1145.08,8,23.55,-287.05,26,4.1
ORD-00399,Laptop,Furniture,North,1227.19,7,18.22,961.77,39,4.5
ORD-00400,Tablet,Furniture,East,150.58,7,3.34,784.59,62,2.1
ORD-00401,Phone,Office Supplies,West,1955.57,12,19.22,-330.91,47,2.7
ORD-00402,Desk,Furniture,South,618.44,7,27.56,184.25,31,3.0
ORD-00403,Laptop,Office Supplies,South,1433.95,9,28.47,631.59,34,1.8
ORD-00404,Phone,Furniture,South,1270.66,5,49.76,-404.88,46,2.5
ORD-00405,Tablet,Furniture,South,85.51,11,19.12,685.65,47,1.7
ORD-00406,Phone,Furniture,East,1727.47,5,15.39,198.44,33,3.0
ORD-00407,Laptop,Office Supplies,East,622.78,8,30.61,848.83,53,1.5
ORD-00408,Monitor,Office Supplies,North,513.13,13,33.94,83.92,22,3.8
ORD-00409,Monitor,Office Supplies,West,135.93,5,2.73,-0.35,29,1.8
ORD-00410,Phone,Electronics,South,515.66,13,2.03,-272.28,21,2.0
ORD-00411,Chair,Electronics,South,1247.72,12,12.89,530.32,60,2.0
ORD-00412,Phone,Furniture,North,417.72,2,10.77,-362.14,47,3.0
ORD-00413,Desk,Office Supplies,West,943.67,1,44.81,439.99,35,4.9
ORD-00414,Desk,Office Supplies,West,1603.41,4,45.19,555.36,18,4.9
ORD-00415,Monitor,Furniture,North,1911.27,8,29.95,261.03,21,2.6
ORD-00416,Chair,Furniture,South,1406.97,13,44.45,764.2,28,3.7
ORD-00417,Laptop,Furniture,East,407.55,8,4.1,997.15,35,2.9
ORD-00418,Desk,Furniture,North,778.62,7,16.74,831.73,20,2.4
ORD-00419,Monitor,Office Supplies,South,1117.02,14,13.61,645.04,32,3.2
ORD-00420,Tablet,Electronics,South,1745.39,6,4.8,-41.76,62,2.2
ORD-00421,Monitor,Office Supplies,South,1104.49,3,29.04,167.53,20,1.8
ORD-00422,Desk,Electronics,North,992.76,13,28.99,-451.75,55,2.6
ORD-00423,Desk,Furniture,North,534.22,8,23.37,-80.14,57,2.0
ORD-00424,Monitor,Electronics,North,1009.21,3,45.29,839.14,37,4.9
ORD-00425,Laptop,Office Supplies,South,651.06,1,26.75,396.35,48,2.8
ORD-00426,Phone,Office Supplies,North,1137.63,10,27.47,416.2,25,4.0
ORD-00427,Desk,Office Supplies,South,1621.25,13,0.12,-474.26,40,2.2
ORD-00428,Monitor,Office Supplies,East,1892.53,8,22.45,41.17,57,4.0
ORD-00429,Monitor,Office Supplies,East,1623.0,2,8.96,383.69,51,4.9
ORD-00430,Chair,Office Supplies,East,1660.03,6,25.89,784.48,57,4.0
ORD-00431,Phone,Furniture,West,728.82,9,30.52,792.58,64,2.9
ORD-00432,Tablet,Electronics,West,1397.1,12,34.52,12.18,47,1.9
ORD-00433,Laptop,Furniture,North,788.42,13,33.96,391.78,60,2.0
ORD-00434,Tablet,Electronics,West,67.98,6,14.1,-465.47,31,3.3
ORD-00435,Phone,Electronics,South,1771.4,4,26.2,-156.27,63,3.1
ORD-00436,Phone,Electronics,West,123.54,8,28.67,922.36,55,4.5
ORD-00437,Phone,Office Supplies,North,248.74,1,42.32,625.64,31,1.2
ORD-00438,Tablet,Office Supplies,East,56.41,4,15.56,-276.77,20,3.2
ORD-00439,Phone,Office Supplies,South,153.17,6,7.77,593.35,63,1.4
ORD-00440,Monitor,Electronics,East,136.85,4,33.22,-197.31,55,2.4
ORD-00441,Tablet,Electronics,South,1361.07,11,38.14,-348.52,53,1.4
ORD-00442,Phone,Electronics,North,1709.93,3,48.09,-377.56,19,2.3
ORD-00443,Monitor,Furniture,South,1597.44,6,23.31,344.58,53,2.8
ORD-00444,Chair,Office Supplies,West,1260.04,11,36.84,130.05,24,1.9
ORD-00445,Phone,Office Supplies,East,1576.27,8,25.23,363.64,60,4.4
ORD-00446,Tablet,Office Supplies,South,924.0,13,6.72,-349.65,51,1.7
ORD-00447,Desk,Furniture,West,1814.68,6,45.88,592.68,21,2.7
ORD-00448,Phone,Furniture,South,930.62,1,31.27,722.56,27,4.6
ORD-00449,Desk,Furniture,West,75.86,3,1.54,-196.07,31,1.6
ORD-00450,Monitor,Electronics,West,1410.9,8,22.47,-142.27,40,1.6
ORD-00451,Chair,Furniture,West,1664.86,14,11.54,154.99,47,3.4
ORD-00452,Laptop,Electronics,East,464.67,1,44.38,-3.95,27,1.4
ORD-00453,Chair,Electronics,East,649.33,8,23.74,424.73,40,4.4
ORD-00454,Phone,Office Supplies,East,1396.03,7,23.15,-223.16,50,2.9
ORD-00455,Desk,Office Supplies,West,1156.16,6,15.86,616.52,24,3.5
ORD-00456,Desk,Furniture,East,1782.14,1,2.23,663.37,47,4.3
ORD-00457,Tablet,Electronics,South,965.79,9,14.05,619.65,33,3.7
ORD-00458,Desk,Electronics,West,1351.46,9,27.84,-195.21,64,2.5
ORD-00459,Tablet,Electronics,South,557.84,11,16.33,-100.17,19,2.3
ORD-00460,Monitor,Office Supplies,East,1860.28,4,2.76,242.01,34,1.7
ORD-00461,Laptop,Office Supplies,South,752.2,1,39.17,331.89,60,1.7
ORD-00462,Phone,Office Supplies,East,1088.27,5,27.85,-56.73,38,2.1
ORD-00463,Tablet,Office Supplies,South,1240.64,5,9.57,-18.06,37,2.3
ORD-00464,Laptop,Office Supplies,North,523.46,5,27.61,314.81,39,2.1
ORD-00465,Desk,Office Supplies,South,647.15,10,34.62,71.93,39,4.3
ORD-00466,Desk,Furniture,West,1014.8,4,32.94,25.44,64,2.3
ORD-00467,Laptop,Furniture,East,556.31,1,32.09,56.15,46,2.2
ORD-00468,Desk,Furniture,West,277.7,1,7.86,755.73,40,4.1
ORD-00469,Monitor,Furniture,North,1676.45,3,1.69,271.29,26,4.5
ORD-00470,Monitor,Electronics,North,662.96,7,7.57,388.04,37,3.0
ORD-00471,Laptop,Office Supplies,West,843.65,7,26.95,-419.21,18,2.6
ORD-00472,Tablet,Office Supplies,East,1103.39,6,28.49,-334.2,61,1.2
ORD-00473,Tablet,Furniture,East,1687.99,12,33.54,32.65,25,1.1
ORD-00474,Laptop,Electronics,South,297.83,4,22.6,146.27,18,3.9
ORD-00475,Tablet,Furniture,South,1259.39,5,47.55,928.13,57,2.5
ORD-00476,Tablet,Office Supplies,North,715.13,8,21.23,363.52,63,2.8
ORD-00477,Monitor,Furniture,West,1741.7,1,25.49,-476.13,35,3.9
ORD-00478,Tablet,Electronics,South,1329.16,12,28.54,602.15,23,4.5
ORD-00479,Chair,Office Supplies,South,307.48,4,32.76,514.27,58,3.1
ORD-00480,Phone,Electronics,South,607.94,13,0.92,-16.44,24,3.3
ORD-00481,Desk,Furniture,North,91.6,6,26.61,334.81,23,4.6
ORD-00482,Chair,Office Supplies,South,1545.71,8,40.1,91.59,33,4.7
ORD-00483,Tablet,Electronics,South,837.32,7,14.47,991.96,25,1.6
ORD-00484,Monitor,Electronics,East,116.37,14,17.44,-162.1,64,1.4
ORD-00485,Laptop,Electronics,North,46.64,14,24.93,-112.73,18,2.5
ORD-00486,Tablet,Office Supplies,East,1911.98,1,17.48,328.75,45,3.2
ORD-00487,Monitor,Office Supplies,North,1707.63,6,8.78,657.93,39,3.4
ORD-00488,Phone,Furniture,East,682.2,13,31.4,315.49,23,3.1
ORD-00489,Tablet,Furniture,East,1042.84,13,47.73,660.35,37,3.0
ORD-00490,Laptop,Office Supplies,East,1160.29,13,19.99,209.69,25,4.9
ORD-00491,Monitor,Electronics,East,1040.27,13,24.15,205.4,32,1.2
ORD-00492,Monitor,Office Supplies,South,629.84,1,3.86,141.54,60,1.4
ORD-00493,Monitor,Office Supplies,West,793.33,11,18.74,240.43,24,3.3
ORD-00494,Phone,Office Supplies,South,378.71,6,25.08,-374.07,60,1.9
ORD-00495,Tablet,Office Supplies,South,85.77,5,11.14,999.76,18,2.6
ORD-00496,Phone,Furniture,East,326.35,1,48.76,956.95,37,1.8
ORD-00497,Desk,Furniture,North,45.86,1,1.38,694.61,22,1.2
ORD-00498,Desk,Electronics,North,877.47,4,43.29,289.84,29,1.9
ORD-00499,Tablet,Office Supplies,West,1328.57,12,29.65,209.19,22,1.1
ORD-00500,Phone,Office Supplies,East,378.25,6,18.73,818.96,60,2.0
ORD-00501,Laptop,Furniture,East,1077.15,11,16.76,430.84,48,1.2
ORD-00502,Monitor,Furniture,West,663.44,6,2.14,959.22,52,4.8
ORD-00503,Monitor,Office Supplies,South,257.59,10,10.11,105.56,46,4.6
ORD-00504,Tablet,Furniture,East,272.63,9,23.9,409.98,24,1.6
ORD-00505,Desk,Office Supplies,West,1243.87,11,42.39,523.58,45,3.4
ORD-00506,Desk,Electronics,South,253.06,4,40.06,735.37,62,4.1
ORD-00507,Monitor,Electronics,South,1115.46,8,28.03,124.32,18,3.3
ORD-00508,Tablet,Electronics,East,397.43,6,13.89,121.67,51,2.8
ORD-00509,Phone,Office Supplies,North,1734.94,11,19.22,211.04,46,4.6
ORD-00510,Desk,Furniture,West,118.96,9,0.94,943.27,60,3.4
ORD-00511,Phone,Electronics,North,786.43,14,38.44,864.1,60,1.3
ORD-00512,Desk,Office Supplies,West,1527.79,7,43.65,913.78,57,1.1
ORD-00513,Desk,Electronics,East,1503.32,11,8.41,0.38,36,4.0
ORD-00514,Chair,Electronics,South,306.66,4,41.41,541.92,50,1.9
ORD-00515,Desk,Furniture,South,409.52,14,34.46,755.91,46,3.5
ORD-00516,Laptop,Office Supplies,North,1101.73,12,47.16,-166.25,58,1.4
ORD-00517,Tablet,Furniture,South,1374.82,7,11.89,-120.8,62,3.8
ORD-00518,Tablet,Furniture,North,1509.52,13,37.2,106.56,60,1.4
ORD-00519,Phone,Furniture,East,1248.69,8,29.47,827.08,58,4.7
ORD-00520,Desk,Electronics,West,1570.57,3,48.44,-257.94,28,2.4
ORD-00521,Laptop,Electronics,East,890.96,2,34.63,985.1,32,2.3
ORD-00522,Phone,Electronics,South,1130.01,10,23.92,-483.13,22,1.0
ORD-00523,Chair,Office Supplies,East,877.8,8,34.53,-153.88,20,4.7
ORD-00524,Phone,Furniture,East,1526.67,4,49.85,-64.91,32,3.9
ORD-00525,Phone,Electronics,South,366.13,11,39.67,855.66,23,5.0
ORD-00526,Desk,Furniture,South,519.77,14,47.14,-87.81,61,2.8
ORD-00527,Chair,Furniture,North,1676.93,1,48.17,865.12,38,2.7
ORD-00528,Phone,Furniture,West,1434.5,10,40.33,-153.23,56,4.1
ORD-00529,Laptop,Furniture,East,1475.64,2,10.73,864.64,53,3.9
ORD-00530,Laptop,Furniture,East,216.27,13,40.49,-441.94,63,4.3
ORD-00531,Tablet,Electronics,South,979.12,10,4.03,187.57,24,1.9
ORD-00532,Chair,Office Supplies,West,1137.39,7,19.2,577.58,20,2.5
ORD-00533,Chair,Office Supplies,East,1564.24,14,48.9,917.42,42,1.4
ORD-00534,Tablet,Office Supplies,North,856.02,5,25.47,-285.56,42,4.5
ORD-00535,Phone,Office Supplies,North,1090.61,7,26.53,495.46,24,3.9
ORD-00536,Chair,Furniture,South,491.9,3,36.37,-87.97,60,2.0
ORD-00537,Laptop,Electronics,East,1667.6,4,14.89,810.21,58,1.9
ORD-00538,Laptop,Electronics,North,1829.5,12,2.24,790.88,52,4.8
ORD-00539,Desk,Furniture,East,939.04,11,10.51,-308.12,55,4.6
ORD-00540,Chair,Furniture,South,885.75,12,39.29,-100.21,55,1.5
ORD-00541,Phone,Electronics,South,669.96,14,18.26,-145.48,61,4.6
ORD-00542,Tablet,Electronics,West,548.31,12,6.25,585.28,47,1.4
ORD-00543,Tablet,Office Supplies,East,1115.69,3,31.69,-424.46,35,4.3
ORD-00544,Phone,Office Supplies,North,354.16,8,26.04,270.09,46,2.2
ORD-00545,Monitor,Office Supplies,South,1186.85,1,22.38,865.61,37,3.3
ORD-00546,Desk,Electronics,East,1131.41,10,11.57,-247.89,48,4.9
ORD-00547,Tablet,Office Supplies,East,1394.25,5,37.36,546.25,27,2.4
ORD-00548,Chair,Electronics,North,466.97,4,27.95,128.96,30,4.1
ORD-00549,Desk,Electronics,South,1409.88,8,49.16,207.6,64,3.3
ORD-00550,Chair,Furniture,West,53.51,11,43.13,-97.54,63,3.1
ORD-00551,Laptop,Electronics,East,1078.17,9,11.89,21.7,30,4.2
ORD-00552,Desk,Furniture,South,1691.26,1,26.61,479.55,24,4.2
ORD-00553,Tablet,Furniture,West,1461.05,10,26.46,-32.58,22,4.6
ORD-00554,Desk,Electronics,South,1704.65,3,7.37,-140.03,34,4.2
ORD-00555,Desk,Electronics,South,313.73,14,40.62,-308.77,41,3.2
ORD-00556,Desk,Office Supplies,East,1443.41,12,16.8,950.27,37,2.9
ORD-00557,Monitor,Electronics,East,948.77,13,7.08,885.31,46,1.2
ORD-00558,Desk,Office Supplies,North,659.87,7,12.08,-181.63,55,4.6
ORD-00559,Chair,Office Supplies,North,724.41,14,48.62,-172.6,38,4.2
ORD-00560,Laptop,Electronics,South,221.84,7,28.18,552.04,59,4.1
ORD-00561,Phone,Office Supplies,East,1399.97,3,1.04,-69.86,50,3.2
ORD-00562,Desk,Furniture,South,1271.15,6,26.37,176.27,20,2.9
ORD-00563,Tablet,Furniture,East,322.19,6,48.89,859.32,38,2.9
ORD-00564,Desk,Electronics,West,1097.56,5,4.57,659.96,38,1.7
ORD-00565,Tablet,Electronics,East,276.75,3,19.0,202.8,55,4.2
ORD-00566,Chair,Electronics,South,640.43,8,19.96,840.29,25,4.9
ORD-00567,Tablet,Furniture,North,107.36,10,7.55,91.35,40,5.0
ORD-00568,Phone,Office Supplies,East,1249.72,10,21.33,374.64,56,2.4
ORD-00569,Laptop,Furniture,South,44.62,12,5.43,700.28,29,1.4
ORD-00570,Tablet,Office Supplies,West,536.25,13,34.74,-239.72,59,1.5
ORD-00571,Tablet,Office Supplies,North,548.06,8,46.41,-99.17,46,2.7
ORD-00572,Laptop,Electronics,North,1501.74,12,20.67,-466.11,53,4.1
ORD-00573,Phone,Electronics,West,912.25,3,48.76,-174.29,29,1.4
ORD-00574,Desk,Electronics,East,1154.96,1,27.82,-86.48,53,3.8
ORD-00575,Tablet,Furniture,West,513.2,3,1.71,358.24,54,3.8
ORD-00576,Laptop,Furniture,South,1104.3,12,8.34,-294.98,26,1.7
ORD-00577,Chair,Furniture,West,315.42,10,5.09,668.71,35,3.9
ORD-00578,Laptop,Electronics,North,1984.88,4,35.27,768.89,62,3.8
ORD-00579,Chair,Electronics,East,1043.61,2,36.56,-338.4,36,1.7
ORD-00580,Phone,Office Supplies,South,1761.17,11,19.93,-417.76,49,4.6
ORD-00581,Desk,Office Supplies,East,229.27,9,41.52,802.23,33,4.4
ORD-00582,Laptop,Electronics,West,1189.03,12,43.87,-237.77,28,4.3
ORD-00583,Monitor,Furniture,West,1348.68,4,13.09,150.79,32,3.9
ORD-00584,Tablet,Electronics,South,1582.13,7,42.59,457.16,49,3.4
ORD-00585,Phone,Furniture,West,982.12,7,40.25,627.01,55,3.0
ORD-00586,Laptop,Electronics,East,91.44,12,20.46,-284.03,21,4.3
ORD-00587,Tablet,Electronics,West,537.15,11,18.58,-38.1,51,1.5
ORD-00588,Laptop,Office Supplies,East,575.61,7,48.86,-324.91,54,4.1
ORD-00589,Chair,Furniture,West,650.5,7,20.62,849.86,18,2.1
ORD-00590,Laptop,Furniture,South,202.56,6,14.92,344.48,64,1.6
ORD-00591,Monitor,Electronics,East,21.26,14,30.33,749.34,25,4.9
ORD-00592,Laptop,Office Supplies,South,1048.98,6,43.74,312.46,20,3.9
ORD-00593,Laptop,Electronics,North,1478.83,12,31.14,354.46,55,4.3
ORD-00594,Monitor,Electronics,North,475.61,10,44.41,-171.82,53,3.8
ORD-00595,Phone,Furniture,West,1393.73,3,40.08,134.39,26,2.5
ORD-00596,Laptop,Electronics,East,1467.62,8,44.5,166.38,24,1.1
ORD-00597,Monitor,Office Supplies,West,834.26,8,38.92,826.67,27,2.3
ORD-00598,Tablet,Electronics,South,1059.59,7,30.08,-176.71,51,3.7
ORD-00599,Chair,Office Supplies,West,641.72,10,2.85,-428.08,30,3.4
ORD-00600,Chair,Furniture,North,762.94,1,18.01,491.48,32,2.4
ORD-00601,Laptop,Furniture,South,1186.43,9,2.5,-349.86,25,1.3
ORD-00602,Phone,Electronics,North,736.6,11,46.02,-168.18,35,1.6
ORD-00603,Phone,Office Supplies,South,1012.16,2,47.27,-2.54,60,2.8
ORD-00604,Tablet,Furniture,South,1492.66,9,7.66,125.68,32,1.3
ORD-00605,Laptop,Office Supplies,North,1929.91,9,31.19,-170.74,34,2.9
ORD-00606,Chair,Furniture,West,1784.29,12,41.27,-405.4,27,4.9
ORD-00607,Phone,Furniture,North,1830.71,1,3.97,-364.79,22,3.3
ORD-00608,Laptop,Office Supplies,East,1824.21,12,48.41,865.27,31,1.4
ORD-00609,Phone,Office Supplies,South,498.23,5,30.52,-440.14,37,3.1
ORD-00610,Monitor,Office Supplies,East,1893.89,4,18.26,-313.08,54,1.4
ORD-00611,Phone,Furniture,North,460.28,13,28.12,86.77,22,4.7
ORD-00612,Chair,Office Supplies,North,1731.15,7,28.27,-449.26,52,3.8
ORD-00613,Desk,Electronics,West,1170.55,6,5.87,69.3,23,4.3
ORD-00614,Tablet,Office Supplies,South,1680.61,12,28.5,933.33,44,3.1
ORD-00615,Tablet,Furniture,West,1964.81,14,33.54,235.52,22,1.4
ORD-00616,Chair,Office Supplies,South,1753.89,9,11.49,340.28,55,2.2
ORD-00617,Phone,Office Supplies,North,1636.68,11,1.45,-276.73,53,4.5
ORD-00618,Laptop,Office Supplies,East,428.88,1,25.4,-12.84,33,1.9
ORD-00619,Phone,Electronics,South,1722.62,4,4.2,930.0,47,2.2
ORD-00620,Chair,Furniture,South,348.2,14,13.11,498.73,45,4.6
ORD-00621,Tablet,Electronics,East,1035.18,4,24.37,408.67,55,3.4
ORD-00622,Phone,Electronics,North,1014.64,2,2.4,432.34,46,4.6
ORD-00623,Tablet,Furniture,North,1047.11,13,45.8,797.36,39,3.3
ORD-00624,Laptop,Furniture,North,1451.83,8,18.14,48.64,35,1.6
ORD-00625,Tablet,Office Supplies,West,804.15,5,22.85,536.33,22,1.5
ORD-00626,Tablet,Furniture,North,924.16,2,27.95,-417.93,42,3.9
ORD-00627,Desk,Office Supplies,East,1324.86,11,25.61,550.12,33,1.5
ORD-00628,Desk,Electronics,West,1371.09,13,10.69,-26.72,39,4.0
ORD-00629,Monitor,Office Supplies,North,886.31,14,7.34,-52.49,51,4.1
ORD-00630,Desk,Furniture,South,123.24,9,8.91,955.21,23,2.0
ORD-00631,Tablet,Office Supplies,South,532.99,7,18.52,2.53,46,1.6
ORD-00632,Chair,Electronics,South,1889.15,3,35.62,-149.23,64,3.2
ORD-00633,Tablet,Furniture,East,1856.27,5,33.25,612.65,64,1.6
ORD-00634,Chair,Furniture,East,1306.3,10,30.36,-179.07,27,4.7
ORD-00635,Chair,Office Supplies,South,386.77,11,8.3,-67.35,25,4.9
ORD-00636,Desk,Office Supplies,West,209.5,13,4.69,98.86,39,3.7
ORD-00637,Phone,Office Supplies,North,1900.06,9,9.0,213.08,26,2.8
ORD-00638,Laptop,Electronics,North,1748.87,10,39.78,687.87,20,5.0
ORD-00639,Desk,Electronics,North,807.9,5,39.49,283.29,54,4.3
ORD-00640,Desk,Furniture,North,1266.61,9,34.05,710.74,46,4.9
ORD-00641,Phone,Furniture,South,1830.02,14,45.0,864.67,38,1.5
ORD-00642,Laptop,Electronics,North,293.54,3,2.38,888.38,56,2.3
ORD-00643,Tablet,Office Supplies,East,1279.8,14,32.47,67.65,48,4.1
ORD-00644,Monitor,Office Supplies,North,1840.58,12,41.31,151.04,40,4.2
ORD-00645,Monitor,Electronics,West,1676.32,11,26.04,304.74,26,2.5
ORD-00646,Tablet,Office Supplies,North,588.51,8,20.62,636.86,44,3.0
ORD-00647,Desk,Electronics,West,1905.05,7,34.08,157.52,23,4.7
ORD-00648,Laptop,Office Supplies,South,422.26,4,35.52,586.63,34,1.9
ORD-00649,Desk,Office Supplies,West,432.98,11,33.93,-17.59,42,2.8
ORD-00650,Chair,Furniture,North,211.28,1,48.0,-126.89,60,1.1
ORD-00651,Desk,Office Supplies,West,253.87,2,48.38,603.68,41,2.4
ORD-00652,Desk,Office Supplies,South,1528.07,12,31.46,-445.02,53,4.6
ORD-00653,Tablet,Electronics,South,566.21,11,48.25,-333.1,31,2.3
ORD-00654,Tablet,Electronics,North,1740.88,11,46.37,-476.71,46,3.4
ORD-00655,Tablet,Electronics,South,1718.06,7,11.38,234.51,61,2.3
ORD-00656,Monitor,Electronics,West,250.63,6,36.5,985.21,38,4.1
ORD-00657,Chair,Office Supplies,East,1074.05,3,16.12,-396.09,52,1.1
ORD-00658,Tablet,Electronics,South,1484.13,10,39.93,993.22,18,2.3
ORD-00659,Laptop,Furniture,West,1371.63,14,15.01,-491.69,41,1.6
ORD-00660,Monitor,Electronics,South,225.27,3,11.54,278.48,59,4.3
ORD-00661,Phone,Office Supplies,North,657.05,13,48.56,-20.64,32,3.1
ORD-00662,Laptop,Furniture,North,1231.71,5,13.57,909.14,42,4.1
ORD-00663,Laptop,Office Supplies,South,1176.99,12,35.15,116.07,43,4.2
ORD-00664,Tablet,Furniture,East,1631.77,11,2.76,860.58,18,2.4
ORD-00665,Phone,Furniture,East,131.04,6,24.99,996.54,63,4.3
ORD-00666,Phone,Furniture,West,971.11,4,25.8,393.85,56,4.4
ORD-00667,Monitor,Office Supplies,West,1700.92,6,37.65,819.31,34,4.6
ORD-00668,Phone,Furniture,South,1987.44,12,34.22,-290.15,40,3.2
ORD-00669,Chair,Office Supplies,West,274.42,10,31.79,778.75,21,1.4
ORD-00670,Tablet,Furniture,South,1298.9,12,14.24,460.76,49,1.7
ORD-00671,Phone,Electronics,South,22.64,3,21.66,-251.28,48,3.6
ORD-00672,Monitor,Electronics,South,712.07,3,29.82,735.36,35,3.1
ORD-00673,Chair,Furniture,North,900.61,9,19.74,972.3,49,3.6
ORD-00674,Desk,Furniture,South,704.81,7,44.09,268.3,44,3.5
ORD-00675,Desk,Electronics,South,1256.53,12,45.59,-86.4,24,2.2
ORD-00676,Chair,Electronics,East,50.45,10,25.45,-305.02,43,1.7
ORD-00677,Monitor,Office Supplies,West,1818.35,11,5.88,-426.43,30,3.5
ORD-00678,Chair,Electronics,South,650.68,4,12.06,513.42,27,1.9
ORD-00679,Tablet,Office Supplies,South,317.72,11,47.17,237.46,18,4.3
ORD-00680,Tablet,Furniture,South,877.72,14,39.94,299.58,21,3.8
ORD-00681,Desk,Office Supplies,South,1037.69,3,36.16,-54.4,35,1.3
ORD-00682,Phone,Furniture,South,123.0,10,18.79,-251.61,60,4.3
ORD-00683,Monitor,Office Supplies,East,1602.18,7,17.64,431.41,27,2.8
ORD-00684,Desk,Office Supplies,North,1480.14,8,27.89,629.39,62,2.3
ORD-00685,Phone,Office Supplies,North,1033.35,9,28.22,575.5,42,3.3
ORD-00686,Phone,Furniture,East,388.21,6,30.18,920.93,33,1.2
ORD-00687,Tablet,Furniture,South,1854.63,7,28.7,-334.28,52,3.2
ORD-00688,Laptop,Office Supplies,East,1592.47,5,15.92,203.44,35,1.9
ORD-00689,Laptop,Furniture,South,482.75,10,9.03,922.21,21,4.8
ORD-00690,Chair,Office Supplies,West,1477.25,10,48.54,110.35,30,2.7
ORD-00691,Tablet,Furniture,North,220.7,3,4.6,-309.15,40,4.3
ORD-00692,Phone,Office Supplies,North,254.52,1,40.89,-73.21,54,2.0
ORD-00693,Monitor,Electronics,West,900.29,9,9.85,-234.37,22,2.1
ORD-00694,Laptop,Electronics,West,1409.42,13,47.68,229.28,44,1.7
ORD-00695,Phone,Office Supplies,North,1836.25,1,24.97,241.51,50,3.0
ORD-00696,Laptop,Furniture,West,1942.56,12,16.9,181.26,30,3.7
