CarID,Brand,Model,Year,Price,Mileage,Fuel,Color,Owner,Location
352,Toyota,Corolla,2012,0,15000,Electric,Blue,Third,Houston
353,Toyota,Civic,2012,25000,75000,Diesel,Blue,Third,New York
354,Hyundai,Civic,2010,0,100000,Diesel,Blue,First,Unknown Location
355,Hyundai,Model S,2015,40000,75000,Unknown Fuel,Gray,Unknown Owner,Los Angeles
356,Unknown Brand,Focus,2018,40000,0,Petrol,Black,Second,Los Angeles
357,Ford,Model S,2018,30000,60000,Petrol,Black,Unknown Owner,Los Angeles
358,Hyundai,Accord,2010,40000,45000,Hybrid,White,Second,Los Angeles
359,Toyota,Focus,2010,20000,75000,Electric,Gray,Third,Chicago
360,BMW,Mustang,2020,60000,0,Petrol,Black,First,Miami
361,Tesla,Corolla,2020,60000,75000,Hybrid,Red,Second,Chicago
362,Toyota,Focus,2020,25000,15000,Diesel,Unknown Color,First,New York
363,Toyota,Model S,2012,40000,100000,Electric,Black,First,Unknown Location
364,Ford,Model S,2012,25000,45000,Petrol,Gray,Third,Los Angeles
365,Unknown Brand,Civic,2020,50000,0,Petrol,Unknown Color,Third,Phoenix
366,Unknown Brand,Model S,2012,25000,0,Electric,White,Second,Unknown Location
367,Nissan,Mustang,2010,30000,15000,Hybrid,White,First,Los Angeles
368,Ford,Accord,2020,20000,75000,Diesel,Black,First,Chicago
369,BMW,Model S,2018,50000,75000,Hybrid,Unknown Color,Third,Chicago
370,Unknown Brand,Unknown Model,2018,60000,60000,Unknown Fuel,Silver,Unknown Owner,Unknown Location
371,Tesla,Unknown Model,0,30000,75000,Petrol,Blue,First,Phoenix
372,Hyundai,Civic,2012,40000,30000,Unknown Fuel,Red,Third,Miami
373,Ford,Focus,2018,50000,30000,Electric,Unknown Color,Second,Los Angeles
374,Hyundai,Focus,2020,60000,75000,Petrol,Black,Second,Chicago
375,Toyota,Unknown Model,2018,50000,45000,Petrol,Red,Second,Los Angeles
376,Tesla,Accord,2010,40000,45000,Electric,Silver,First,Chicago
377,Tesla,Corolla,2012,25000,60000,Unknown Fuel,Gray,First,Los Angeles
378,Toyota,Mustang,2018,60000,15000,Hybrid,White,Unknown Owner,Phoenix
379,Ford,Mustang,2012,50000,30000,Unknown Fuel,Unknown Color,Second,Phoenix
380,Toyota,Mustang,2010,0,100000,Diesel,Silver,First,Los Angeles
381,Hyundai,Accord,2018,60000,100000,Unknown Fuel,White,Third,New York
382,Nissan,Unknown Model,0,25000,100000,Hybrid,Silver,Unknown Owner,Phoenix
383,Tesla,Mustang,2020,20000,100000,Diesel,Black,Third,New York
384,Honda,Accord,2015,0,100000,Electric,Silver,Unknown Owner,Houston
385,Honda,Corolla,2018,0,30000,Petrol,Silver,Third,New York
386,Hyundai,Focus,2010,0,75000,Diesel,Silver,First,Phoenix
387,BMW,Unknown Model,0,40000,30000,Diesel,Black,Third,Unknown Location
388,Unknown Brand,Model S,0,60000,15000,Diesel,Silver,Unknown Owner,New York
389,Toyota,Mustang,2015,20000,0,Petrol,Red,Third,Chicago
390,Toyota,Corolla,0,40000,75000,Hybrid,Unknown Color,Unknown Owner,Chicago
391,BMW,Corolla,2018,25000,100000,Diesel,Silver,Second,New York
392,BMW,Corolla,2012,50000,100000,Electric,Gray,Second,Houston
393,Hyundai,Focus,2010,25000,15000,Hybrid,Blue,Unknown Owner,Chicago
394,Hyundai,Accord,2018,25000,100000,Electric,Gray,First,Unknown Location
395,BMW,Civic,2010,25000,45000,Petrol,White,Second,Unknown Location
396,Tesla,Mustang,2020,40000,15000,Electric,White,Third,Chicago
397,Hyundai,Model S,2015,0,30000,Unknown Fuel,Unknown Color,Third,Chicago
398,Nissan,Mustang,2015,20000,75000,Unknown Fuel,Red,Third,Los Angeles
399,Hyundai,Unknown Model,2020,30000,100000,Petrol,Unknown Color,Unknown Owner,Phoenix
400,Toyota,Accord,2015,50000,15000,Hybrid,Gray,Second,Houston
401,Hyundai,Corolla,2015,30000,30000,Petrol,Gray,Third,Phoenix
402,Tesla,Mustang,0,25000,30000,Hybrid,Silver,Second,Chicago
403,BMW,Focus,2020,50000,0,Unknown Fuel,White,Unknown Owner,Miami
404,Toyota,Corolla,2012,40000,30000,Unknown Fuel,Black,Third,Unknown Location
405,Hyundai,Accord,0,25000,60000,Unknown Fuel,White,Second,Los Angeles
406,Tesla,Unknown Model,2015,50000,75000,Diesel,Red,Unknown Owner,Los Angeles
407,Nissan,Model S,2012,40000,60000,Unknown Fuel,White,Second,Los Angeles
408,Hyundai,Corolla,2010,50000,100000,Electric,Black,Second,Chicago
409,Tesla,Mustang,2010,0,15000,Petrol,Unknown Color,Second,Chicago
410,Nissan,Mustang,2015,20000,30000,Hybrid,Silver,Unknown Owner,Chicago
411,BMW,Focus,2010,25000,100000,Unknown Fuel,Red,Third,Miami
412,Hyundai,Focus,2020,20000,45000,Petrol,Red,Second,Los Angeles
413,Nissan,Civic,2015,0,60000,Diesel,Black,Third,Los Angeles
414,Toyota,Focus,2020,30000,60000,Unknown Fuel,Red,Unknown Owner,Los Angeles
415,BMW,Civic,2012,50000,30000,Petrol,Unknown Color,Third,Chicago
416,Toyota,Model S,2018,60000,60000,Hybrid,Unknown Color,First,Miami
417,Honda,Unknown Model,2018,25000,0,Unknown Fuel,Red,Unknown Owner,New York
418,Ford,Civic,0,50000,45000,Electric,White,First,New York
419,Hyundai,Corolla,2015,60000,45000,Unknown Fuel,Black,First,Unknown Location
420,Nissan,Accord,2020,30000,30000,Petrol,Unknown Color,Second,Los Angeles
421,Ford,Mustang,2018,20000,75000,Diesel,Red,Third,Unknown Location
422,Ford,Corolla,2015,50000,100000,Unknown Fuel,Unknown Color,Second,Unknown Location
423,Nissan,Mustang,0,60000,75000,Electric,Gray,Second,Miami
424,BMW,Unknown Model,2018,50000,100000,Diesel,White,Third,Chicago
425,Hyundai,Focus,0,20000,0,Electric,White,Second,Miami
426,Honda,Accord,2018,30000,30000,Diesel,Black,Second,Chicago
427,Toyota,Corolla,2010,0,60000,Unknown Fuel,Blue,Second,Chicago
428,Tesla,Accord,2015,20000,100000,Petrol,White,Unknown Owner,Unknown Location
429,Toyota,Civic,0,50000,30000,Diesel,Blue,Unknown Owner,Houston
430,Tesla,Unknown Model,0,40000,0,Diesel,Unknown Color,Third,Miami
431,Toyota,Corolla,2018,20000,60000,Hybrid,Black,Unknown Owner,Los Angeles
432,Nissan,Focus,0,20000,60000,Unknown Fuel,Blue,Unknown Owner,New York
433,Honda,Accord,2015,40000,45000,Unknown Fuel,Unknown Color,First,Houston
434,Hyundai,Focus,2010,50000,0,Electric,Gray,Third,New York
435,Tesla,Accord,2015,20000,60000,Petrol,Silver,Third,New York
436,Hyundai,Corolla,2010,0,60000,Petrol,Black,Third,Houston
437,Hyundai,Unknown Model,2018,40000,60000,Unknown Fuel,Red,First,Houston
438,Hyundai,Model S,0,20000,0,Hybrid,Blue,First,Chicago
439,Unknown Brand,Corolla,0,40000,0,Petrol,Gray,Second,Los Angeles
440,BMW,Focus,2018,20000,100000,Electric,Gray,Unknown Owner,Los Angeles
441,Toyota,Model S,2018,20000,100000,Unknown Fuel,Blue,Second,Phoenix
442,Hyundai,Unknown Model,2010,25000,30000,Hybrid,Blue,Second,Houston
443,Toyota,Focus,2012,20000,60000,Petrol,Blue,Unknown Owner,Phoenix
444,Hyundai,Unknown Model,2010,25000,45000,Hybrid,Blue,Second,Houston
445,Tesla,Accord,2010,20000,15000,Diesel,Red,Unknown Owner,Unknown Location
446,BMW,Corolla,0,50000,0,Hybrid,Unknown Color,Third,Unknown Location
447,BMW,Unknown Model,2020,60000,45000,Diesel,White,Unknown Owner,New York
448,Nissan,Focus,2018,50000,45000,Electric,Unknown Color,Third,Los Angeles
449,Unknown Brand,Corolla,2018,0,75000,Petrol,Silver,Unknown Owner,Houston
450,Nissan,Mustang,2020,60000,75000,Diesel,Silver,Third,Chicago
451,Nissan,Focus,0,30000,15000,Diesel,Red,Unknown Owner,Unknown Location
452,Nissan,Focus,2012,25000,0,Unknown Fuel,Silver,Second,Miami
453,Nissan,Mustang,2015,30000,0,Petrol,Unknown Color,First,Chicago
454,Nissan,Mustang,2018,30000,75000,Petrol,Red,Unknown Owner,New York
455,Honda,Model S,2018,0,30000,Diesel,Unknown Color,First,Unknown Location
456,BMW,Civic,2010,0,100000,Diesel,Blue,Third,Houston
457,Nissan,Unknown Model,2012,0,0,Unknown Fuel,Unknown Color,Third,Los Angeles
458,Hyundai,Unknown Model,2012,30000,100000,Diesel,Blue,Unknown Owner,New York
459,BMW,Model S,0,20000,75000,Electric,Blue,Third,New York
460,BMW,Accord,2012,40000,45000,Unknown Fuel,Black,Second,Unknown Location
461,Ford,Unknown Model,2012,0,30000,Unknown Fuel,Gray,Unknown Owner,Unknown Location
462,Honda,Mustang,2020,50000,60000,Diesel,Silver,Second,Los Angeles
463,Nissan,Model S,2010,25000,75000,Hybrid,Blue,Third,Chicago
464,Toyota,Unknown Model,0,20000,0,Diesel,Blue,Unknown Owner,Unknown Location
465,Tesla,Unknown Model,2020,0,30000,Diesel,White,Unknown Owner,Los Angeles
466,Unknown Brand,Focus,2020,50000,15000,Diesel,Gray,Unknown Owner,New York
467,Hyundai,Model S,2015,0,60000,Electric,Unknown Color,First,New York
468,Toyota,Mustang,2010,50000,15000,Hybrid,Blue,First,Chicago
469,Honda,Accord,2012,0,15000,Hybrid,Blue,First,Los Angeles
470,Tesla,Unknown Model,0,40000,100000,Unknown Fuel,Black,Second,Chicago
471,Honda,Accord,2010,20000,100000,Electric,Unknown Color,First,Miami
472,Hyundai,Civic,2012,0,100000,Petrol,Silver,Unknown Owner,Chicago
473,BMW,Model S,2015,20000,45000,Petrol,Silver,First,Los Angeles
474,Tesla,Model S,2018,20000,75000,Electric,Red,Unknown Owner,Chicago
475,BMW,Model S,2020,30000,0,Diesel,White,Unknown Owner,Miami
476,Hyundai,Mustang,2015,20000,45000,Petrol,White,Third,Miami
477,Toyota,Mustang,2020,40000,45000,Diesel,Gray,Second,Unknown Location
478,Hyundai,Focus,0,40000,30000,Electric,Red,Unknown Owner,Chicago
479,Toyota,Model S,2012,40000,30000,Diesel,Red,Unknown Owner,Miami
480,Tesla,Focus,0,40000,75000,Electric,White,Unknown Owner,Houston
481,Tesla,Mustang,2012,60000,60000,Unknown Fuel,White,Third,Chicago
482,Nissan,Civic,2015,0,45000,Petrol,Gray,Unknown Owner,Phoenix
483,Honda,Corolla,2018,20000,75000,Diesel,Unknown Color,Third,Houston
484,Nissan,Focus,2018,60000,0,Unknown Fuel,Gray,First,Los Angeles
485,Honda,Unknown Model,2020,30000,15000,Petrol,Unknown Color,Third,Unknown Location
486,Nissan,Model S,2012,0,45000,Electric,Red,Unknown Owner,Houston
487,BMW,Corolla,2012,60000,30000,Electric,Unknown Color,First,New York
488,Tesla,Focus,2018,25000,60000,Electric,Black,Unknown Owner,Chicago
489,Toyota,Accord,2012,0,15000,Petrol,Black,Second,Unknown Location
490,Honda,Mustang,0,0,100000,Unknown Fuel,Blue,First,Houston
491,Hyundai,Accord,2012,0,100000,Electric,Gray,First,Phoenix
492,Honda,Unknown Model,2015,0,100000,Hybrid,Red,Second,Chicago
493,Toyota,Corolla,2018,30000,15000,Unknown Fuel,Red,Third,Miami
494,Nissan,Civic,2018,40000,30000,Electric,White,Unknown Owner,Chicago
495,Honda,Focus,0,20000,75000,Unknown Fuel,White,Second,Phoenix
496,Unknown Brand,Accord,0,50000,60000,Electric,White,First,Miami
497,BMW,Accord,2010,40000,45000,Petrol,Red,First,Miami
498,Tesla,Focus,0,60000,45000,Hybrid,Gray,Third,Houston
499,Toyota,Accord,2018,30000,45000,Diesel,Black,Third,New York
500,Tesla,Civic,2018,30000,15000,Electric,Blue,First,Houston
501,Unknown Brand,Accord,0,0,0,Petrol,Blue,First,New York
502,Honda,Focus,2010,60000,75000,Unknown Fuel,Silver,Unknown Owner,Unknown Location
503,Honda,Model S,2012,50000,15000,Electric,White,Third,Miami
504,Hyundai,Accord,2012,60000,60000,Diesel,Black,First,Houston
505,Unknown Brand,Focus,2020,0,100000,Hybrid,Unknown Color,Second,Los Angeles
506,Toyota,Model S,2012,20000,30000,Diesel,Blue,Second,Chicago
507,Hyundai,Accord,2018,0,0,Hybrid,White,First,Houston
508,BMW,Accord,2020,20000,15000,Diesel,Red,Third,New York
509,Hyundai,Focus,2020,30000,30000,Unknown Fuel,Silver,Unknown Owner,Phoenix
510,Ford,Unknown Model,0,50000,100000,Hybrid,Unknown Color,Second,Unknown Location
511,Toyota,Unknown Model,0,50000,30000,Electric,White,Third,Los Angeles
512,Ford,Corolla,2012,60000,100000,Unknown Fuel,Gray,Second,Houston
513,Unknown Brand,Unknown Model,2020,60000,0,Unknown Fuel,Silver,Unknown Owner,Unknown Location
514,Nissan,Civic,2010,60000,15000,Petrol,Gray,First,Phoenix
515,Ford,Corolla,2020,20000,15000,Unknown Fuel,Unknown Color,Second,Phoenix
516,BMW,Unknown Model,2015,20000,100000,Electric,Silver,First,Unknown Location
517,Hyundai,Model S,2010,25000,75000,Hybrid,White,Second,Unknown Location
518,Nissan,Mustang,2018,0,75000,Diesel,Red,Unknown Owner,Unknown Location
519,Hyundai,Focus,2012,40000,30000,Diesel,Gray,Third,Los Angeles
520,Ford,Unknown Model,2012,25000,75000,Petrol,Black,First,Los Angeles
521,Hyundai,Model S,0,25000,0,Diesel,Unknown Color,Third,New York
522,Unknown Brand,Mustang,2015,25000,45000,Petrol,Unknown Color,Second,Miami
523,Nissan,Corolla,2012,40000,75000,Petrol,Blue,Third,Phoenix
524,Unknown Brand,Focus,2018,40000,15000,Unknown Fuel,Unknown Color,Third,Unknown Location
525,Ford,Unknown Model,2020,25000,15000,Unknown Fuel,Gray,Second,Los Angeles
526,Unknown Brand,Corolla,2012,50000,60000,Unknown Fuel,Black,Second,Unknown Location
527,BMW,Unknown Model,2018,30000,30000,Petrol,Blue,Second,Unknown Location
528,Ford,Corolla,0,25000,75000,Hybrid,Silver,Unknown Owner,New York
529,Ford,Unknown Model,2010,50000,60000,Diesel,Blue,Unknown Owner,Unknown Location
530,Ford,Mustang,2018,60000,0,Diesel,Red,Second,Phoenix
531,Toyota,Model S,0,50000,30000,Hybrid,White,Third,Miami
532,Hyundai,Civic,2015,20000,45000,Unknown Fuel,Black,First,Los Angeles
533,Toyota,Mustang,2018,20000,0,Diesel,Silver,First,Los Angeles
534,Toyota,Model S,2012,50000,30000,Diesel,Unknown Color,First,New York
535,BMW,Focus,2020,60000,30000,Electric,Blue,First,Los Angeles
536,Nissan,Unknown Model,2018,60000,75000,Unknown Fuel,Gray,Second,Unknown Location
537,Hyundai,Civic,2015,40000,60000,Diesel,Blue,Unknown Owner,New York
538,Unknown Brand,Mustang,2010,20000,45000,Hybrid,Gray,First,Houston
539,Honda,Civic,2015,60000,45000,Petrol,Red,Unknown Owner,Houston
540,Ford,Focus,0,0,0,Hybrid,Silver,Third,Unknown Location
541,Unknown Brand,Focus,2010,0,15000,Petrol,Black,First,Houston
542,Ford,Civic,2018,25000,60000,Unknown Fuel,Red,Third,Houston
543,BMW,Focus,2020,50000,100000,Hybrid,Blue,Third,Miami
544,Ford,Focus,2015,0,75000,Electric,Black,Unknown Owner,Phoenix
545,Toyota,Unknown Model,2020,0,60000,Diesel,White,Second,Chicago
546,Hyundai,Model S,0,50000,15000,Electric,Black,First,Unknown Location
547,Honda,Accord,2018,25000,100000,Hybrid,Silver,Unknown Owner,Unknown Location
548,Tesla,Corolla,2020,0,100000,Petrol,Gray,Third,Unknown Location
549,Ford,Civic,2020,60000,60000,Electric,Black,Second,Phoenix
550,Unknown Brand,Corolla,2015,30000,15000,Electric,Black,First,Houston
551,Toyota,Civic,2018,60000,0,Petrol,Blue,Second,Los Angeles
552,Tesla,Civic,2020,50000,100000,Diesel,Gray,First,Phoenix
553,Honda,Model S,2010,50000,30000,Unknown Fuel,Blue,Second,Miami
554,Tesla,Mustang,2012,0,100000,Hybrid,Unknown Color,Unknown Owner,Miami
555,Toyota,Mustang,2010,40000,30000,Unknown Fuel,Blue,First,Chicago
556,Hyundai,Civic,0,30000,45000,Electric,Blue,Third,Unknown Location
557,Hyundai,Civic,2020,60000,60000,Diesel,Unknown Color,Second,New York
558,Nissan,Model S,2018,25000,60000,Electric,Silver,First,Los Angeles
559,Hyundai,Focus,2010,50000,60000,Hybrid,White,Second,New York
560,Nissan,Mustang,2018,50000,30000,Hybrid,Unknown Color,Second,New York
561,Tesla,Accord,0,25000,30000,Diesel,Blue,Third,Phoenix
562,BMW,Corolla,2010,30000,100000,Hybrid,Black,Unknown Owner,Miami
563,Unknown Brand,Civic,2018,25000,30000,Petrol,Silver,Third,Los Angeles
564,Unknown Brand,Model S,2020,40000,45000,Hybrid,Red,Unknown Owner,Houston
565,Tesla,Civic,2015,50000,15000,Electric,Blue,Second,Phoenix
566,Ford,Mustang,2010,20000,15000,Diesel,Unknown Color,First,Chicago
567,Ford,Model S,0,20000,60000,Hybrid,White,First,New York
568,Hyundai,Corolla,2018,25000,15000,Diesel,Blue,Second,Houston
569,Unknown Brand,Unknown Model,2010,50000,15000,Electric,White,Second,Phoenix
570,Unknown Brand,Mustang,2018,40000,30000,Unknown Fuel,White,First,Phoenix
571,Nissan,Focus,2018,25000,30000,Hybrid,Black,Third,Los Angeles
572,BMW,Unknown Model,2015,20000,15000,Diesel,Black,Third,Phoenix
573,Toyota,Model S,2018,40000,75000,Hybrid,Red,First,Houston
574,Ford,Civic,2010,25000,15000,Unknown Fuel,Red,Unknown Owner,Houston
575,Unknown Brand,Focus,0,0,60000,Electric,Silver,Third,Phoenix
576,Nissan,Mustang,2020,20000,45000,Unknown Fuel,Blue,Second,New York
577,Honda,Corolla,0,20000,30000,Hybrid,Gray,First,Houston
578,Nissan,Mustang,2012,40000,30000,Diesel,Gray,Third,Phoenix
579,Ford,Accord,2018,0,75000,Electric,Gray,First,Phoenix
580,Ford,Focus,2012,0,60000,Petrol,Blue,Unknown Owner,Los Angeles
581,Nissan,Civic,2020,60000,30000,Unknown Fuel,Black,Third,Unknown Location
582,Toyota,Unknown Model,0,50000,45000,Electric,Silver,Second,Houston
583,Tesla,Model S,2012,50000,60000,Diesel,Silver,Second,New York
584,Ford,Unknown Model,2018,30000,0,Diesel,White,Third,Chicago
585,Nissan,Mustang,2010,20000,100000,Hybrid,Blue,Unknown Owner,Miami
586,Unknown Brand,Focus,0,30000,30000,Petrol,Unknown Color,Unknown Owner,Miami
587,Nissan,Accord,0,0,15000,Hybrid,Red,First,Miami
588,BMW,Civic,2015,40000,15000,Unknown Fuel,Black,Third,Unknown Location
589,Tesla,Model S,0,25000,75000,Diesel,Blue,Unknown Owner,Houston
590,Honda,Civic,2018,50000,60000,Electric,Silver,Unknown Owner,Chicago
591,Toyota,Civic,2018,25000,15000,Unknown Fuel,Black,Second,Miami
592,Hyundai,Accord,2015,20000,0,Diesel,White,Second,Houston
593,Honda,Focus,2015,60000,0,Petrol,Gray,Second,Phoenix
594,Tesla,Unknown Model,0,0,75000,Unknown Fuel,Red,Second,Los Angeles
595,Tesla,Civic,2015,30000,0,Diesel,Red,Unknown Owner,Chicago
596,Tesla,Mustang,2015,60000,0,Electric,Blue,First,Phoenix
597,Honda,Mustang,2015,40000,60000,Unknown Fuel,Unknown Color,First,Miami
598,Unknown Brand,Civic,2018,25000,45000,Hybrid,Gray,Second,Los Angeles
599,Tesla,Civic,2012,25000,75000,Unknown Fuel,Silver,First,Miami
600,Nissan,Model S,2010,25000,100000,Unknown Fuel,Gray,Unknown Owner,Miami
601,Honda,Civic,2018,50000,60000,Unknown Fuel,Gray,Third,Phoenix
602,Hyundai,Mustang,2020,30000,100000,Hybrid,Silver,First,Houston
603,Tesla,Civic,0,50000,30000,Diesel,Silver,Third,Chicago
604,Nissan,Focus,2018,50000,15000,Diesel,Silver,First,Miami
605,Unknown Brand,Mustang,0,50000,0,Diesel,Gray,First,Chicago
606,BMW,Civic,2018,50000,30000,Diesel,White,First,Chicago
607,Unknown Brand,Accord,2012,20000,75000,Unknown Fuel,Silver,Unknown Owner,Miami
608,Hyundai,Accord,0,20000,30000,Electric,White,Second,Los Angeles
609,Tesla,Mustang,2015,60000,45000,Unknown Fuel,Black,Unknown Owner,Houston
610,Hyundai,Civic,0,50000,60000,Diesel,White,First,Phoenix
611,Honda,Accord,2020,40000,15000,Diesel,Red,Unknown Owner,Phoenix
612,Ford,Focus,2012,30000,100000,Hybrid,Blue,Unknown Owner,Chicago
613,Tesla,Model S,2010,20000,0,Unknown Fuel,Gray,Unknown Owner,New York
614,Ford,Accord,2020,60000,0,Diesel,Unknown Color,Unknown Owner,New York
615,Nissan,Mustang,2020,0,45000,Unknown Fuel,Silver,Unknown Owner,Unknown Location
616,BMW,Accord,2012,30000,45000,Petrol,Unknown Color,First,Miami
617,Toyota,Unknown Model,2020,50000,0,Petrol,Black,Third,Chicago
618,Hyundai,Focus,2018,60000,100000,Electric,Red,First,Houston
619,Unknown Brand,Accord,2018,50000,75000,Electric,Silver,First,Phoenix
620,BMW,Model S,2015,25000,0,Electric,Gray,Second,Phoenix
621,Tesla,Unknown Model,2012,25000,0,Petrol,White,First,Los Angeles
622,Ford,Mustang,2018,30000,45000,Hybrid,Silver,First,Unknown Location
623,Unknown Brand,Mustang,2020,30000,30000,Unknown Fuel,Unknown Color,Third,Chicago
624,Ford,Civic,2020,30000,30000,Electric,Silver,Unknown Owner,Los Angeles
625,Honda,Focus,2018,25000,60000,Unknown Fuel,Unknown Color,Second,Phoenix
626,Ford,Accord,2012,60000,15000,Diesel,Unknown Color,First,Phoenix
627,Honda,Civic,2012,40000,30000,Diesel,White,Third,Unknown Location
628,Nissan,Focus,2010,50000,100000,Electric,Gray,First,New York
629,Unknown Brand,Mustang,2012,20000,100000,Petrol,Black,First,Houston
630,Unknown Brand,Unknown Model,0,30000,0,Unknown Fuel,Blue,Unknown Owner,New York
631,Toyota,Accord,0,20000,75000,Diesel,Unknown Color,Second,Miami
632,Tesla,Mustang,0,0,45000,Diesel,Silver,Second,Miami
633,Honda,Model S,2018,20000,0,Hybrid,White,Second,Chicago
634,Toyota,Focus,2010,20000,0,Unknown Fuel,Black,Second,Houston
635,Ford,Mustang,2020,0,100000,Hybrid,Blue,First,Los Angeles
636,Ford,Mustang,2018,0,0,Unknown Fuel,Blue,Second,Miami
637,Toyota,Model S,2015,50000,15000,Electric,Gray,First,Chicago
638,Unknown Brand,Civic,2015,30000,100000,Electric,Blue,Second,Houston
639,Ford,Mustang,2012,50000,75000,Diesel,Blue,First,Unknown Location
640,Hyundai,Civic,2010,0,15000,Unknown Fuel,Unknown Color,Unknown Owner,Phoenix
641,Nissan,Unknown Model,2010,0,100000,Diesel,Red,First,Los Angeles
642,Nissan,Unknown Model,2020,60000,45000,Electric,Unknown Color,Second,Phoenix
643,Hyundai,Corolla,2012,25000,100000,Unknown Fuel,Red,Unknown Owner,Houston
644,Toyota,Corolla,2010,20000,15000,Electric,Blue,First,Houston
645,Hyundai,Unknown Model,2018,40000,0,Electric,Red,Second,New York
646,Honda,Accord,2020,50000,15000,Petrol,Silver,Unknown Owner,Los Angeles
647,Honda,Civic,2010,20000,45000,Unknown Fuel,Red,Second,Unknown Location
648,Toyota,Model S,2015,40000,15000,Unknown Fuel,Black,Unknown Owner,Phoenix
649,Hyundai,Mustang,2015,60000,30000,Hybrid,Black,Unknown Owner,Los Angeles
650,Honda,Mustang,2010,0,45000,Diesel,Silver,Second,Unknown Location
651,Unknown Brand,Unknown Model,0,60000,0,Unknown Fuel,White,First,Los Angeles
652,Hyundai,Accord,0,50000,30000,Hybrid,White,Unknown Owner,Chicago
653,Unknown Brand,Model S,2015,60000,0,Hybrid,Black,Unknown Owner,Houston
654,Honda,Corolla,2018,50000,60000,Unknown Fuel,Gray,Second,Houston
655,Nissan,Model S,2020,25000,75000,Electric,Gray,First,Houston
656,Honda,Unknown Model,2018,60000,100000,Diesel,White,Second,Chicago
657,Unknown Brand,Civic,2015,50000,45000,Unknown Fuel,Gray,First,Chicago
